customerID,SeniorCitizen,tenure,MonthlyCharges,TotalCharges,Churn,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,charge_per_month,tenure_category_1-2yr,tenure_category_2-4yr,tenure_category_4-6yr,tenure_category_6+yr
5759-RCVCB,0,3,35.2,108.95,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,27.2375,False,False,False,False
6372-RFVNS,0,1,78.8,78.8,1,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,39.4,False,False,False,False
2139-FQHLM,0,19,89.95,1682.4,0,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,84.12,True,False,False,False
8261-GWDBQ,1,60,116.05,6925.9,0,False,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,113.53934426229507,False,False,True,False
1093-YSWCA,0,11,19.55,223.15,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,18.595833333333335,False,False,False,False
8938-UMKPI,0,47,106.4,5127.95,1,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,106.83229166666666,False,True,False,False
0991-BRRFB,0,18,49.4,874.8,1,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,46.04210526315789,True,False,False,False
3882-IYOIJ,0,60,115.25,6758.45,0,False,True,True,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,110.79426229508196,False,False,True,False
8749-TZYEC,0,72,24.8,1874.3,0,True,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,25.675342465753424,False,False,True,False
1755-FZQEC,0,39,19.9,791.15,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,19.77875,False,True,False,False
3115-JPJDD,0,59,81.25,4639.45,0,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False,False,77.32416666666667,False,False,True,False
5600-KTXFM,0,2,69.95,143.9,0,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,47.96666666666667,False,False,False,False
3871-IKPYH,1,1,69.1,69.1,1,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,34.55,False,False,False,False
6319-IEJWJ,0,20,90.2,1776.55,1,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,84.59761904761905,True,False,False,False
9025-AOMKI,0,6,93.55,536.4,1,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,76.62857142857142,False,False,False,False
6339-TBELP,0,71,86.4,6172.0,0,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,True,False,False,85.72222222222223,False,False,True,False
7964-YESJC,0,24,66.3,1559.45,0,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,62.378,True,False,False,False
6173-GOLSU,1,67,94.65,6079.0,0,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False,89.3970588235294,False,False,True,False
5275-SQEIZ,0,1,80.85,80.85,1,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,40.425,False,False,False,False
7716-YTYHG,0,48,82.05,4029.95,1,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,True,82.2438775510204,False,True,False,False
9938-ZREHM,0,37,72.1,2658.4,0,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,True,69.9578947368421,False,True,False,False
7950-XWOVN,0,11,34.7,383.55,0,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,31.962500000000002,False,False,False,False
4390-KYULV,0,3,20.55,51.15,1,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,12.7875,False,False,False,False
4647-MUZON,0,18,95.95,1745.5,0,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,True,False,False,91.86842105263158,True,False,False,False
9702-AIUJO,0,50,44.8,2230.85,0,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,43.7421568627451,False,False,True,False
8849-PRIQJ,0,67,109.4,7281.6,0,False,True,True,True,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,True,False,True,False,107.08235294117648,False,False,True,False
8851-RAGOV,0,25,71.05,1837.7,0,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,70.68076923076923,False,True,False,False
1304-NECVQ,1,2,78.55,149.55,1,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,49.85,False,False,False,False
5396-IZEPB,0,9,19.7,180.7,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,18.07,False,False,False,False
1729-VLAZJ,0,10,40.25,411.45,0,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,37.404545454545456,False,False,False,False
8285-ABVLB,0,70,19.85,1328.35,0,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,18.709154929577462,False,False,True,False
0701-TJSEF,0,9,68.25,576.95,0,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,57.69500000000001,False,False,False,False
5712-VBOXD,0,4,20.15,68.45,0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,13.690000000000001,False,False,False,False
6629-LADHQ,0,2,50.95,123.05,0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,41.016666666666666,False,False,False,False
8945-GRKHX,0,1,78.65,78.65,1,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,39.325,False,False,False,False
1559-DTODC,0,19,25.15,468.35,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,23.4175,True,False,False,False
4797-MIWUM,0,7,20.25,174.7,0,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,21.8375,False,False,False,False
6959-UWKHF,0,1,42.9,42.9,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,21.45,False,False,False,False
8720-RQSBJ,1,1,44.0,44.0,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,22.0,False,False,False,False
4537-CIBHB,0,9,20.25,172.35,0,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,17.235,False,False,False,False
3815-SLMEF,0,3,34.25,139.35,1,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,34.8375,False,False,False,False
5154-VEKBL,0,9,58.5,539.85,1,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,53.985,False,False,False,False
4324-AHJKS,0,5,55.8,300.4,0,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,50.06666666666666,False,False,False,False
4355-CVPVS,0,56,88.9,4968.0,0,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,87.15789473684211,False,False,True,False
4495-LHSSK,0,18,57.65,992.7,0,False,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,52.247368421052634,True,False,False,False
5655-JSMZM,1,49,96.2,4718.25,1,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,94.365,False,False,True,False
5915-ANOEI,0,70,79.15,5536.5,0,True,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,True,77.97887323943662,False,False,True,False
9861-PDSZP,0,72,108.05,7806.6,0,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False,106.93972602739727,False,False,True,False
4505-EXZHB,1,6,74.4,434.1,1,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,62.01428571428572,False,False,False,False
7225-CBZPL,1,17,94.8,1563.9,0,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,86.88333333333334,True,False,False,False
6704-UTUKK,0,29,45.9,1332.4,0,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,44.413333333333334,False,True,False,False
4587-VVTOX,0,6,105.3,545.2,1,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,77.88571428571429,False,False,False,False
2019-HDCZY,0,63,102.6,6296.75,0,True,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,98.38671875,False,False,True,False
4652-NNHNY,0,16,73.85,1284.2,1,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,75.54117647058824,True,False,False,False
8788-DOXSU,0,59,61.35,3645.5,0,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False,False,False,60.75833333333333,False,False,True,False
7404-JLKQG,0,3,57.55,161.45,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,40.3625,False,False,False,False
7421-ZLUPA,0,8,29.25,226.95,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,25.216666666666665,False,False,False,False
8972-HJWNV,1,7,84.55,646.85,1,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,80.85625,False,False,False,False
3274-NSDWE,0,68,19.6,1441.65,0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,20.893478260869568,False,False,True,False
2632-IVXVF,0,68,111.75,7511.3,0,False,True,True,True,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,108.85942028985508,False,False,True,False
3692-JHONH,1,52,106.5,5621.85,0,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,True,False,106.07264150943396,False,False,True,False
8915-NNTRC,0,72,107.7,7919.8,0,True,True,True,True,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,True,True,False,False,108.4904109589041,False,False,True,False
5914-GXMDA,0,32,19.3,593.2,0,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,17.975757575757576,False,True,False,False
7463-IFMQU,0,72,20.05,1423.65,0,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,19.50205479452055,False,False,True,False
2920-RNCEZ,0,1,69.95,69.95,0,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,34.975,False,False,False,False
2541-YGPKE,0,42,63.7,2763.35,0,True,True,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False,64.2639534883721,False,True,False,False
8515-OCTJS,0,25,24.75,692.1,1,False,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,26.61923076923077,False,True,False,False
5382-TEMLV,0,45,50.9,2298.55,0,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,49.96847826086957,False,True,False,False
3441-CGZJH,0,43,60.4,2640.55,0,False,True,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,True,True,False,False,60.0125,False,True,False,False
9592-ERDKV,0,37,79.25,2911.8,0,True,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,True,76.6263157894737,False,True,False,False
2860-RANUS,1,20,85.8,1727.5,1,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,82.26190476190476,True,False,False,False
5261-QSHQM,0,4,24.45,86.6,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,17.32,False,False,False,False
4778-IZARL,0,63,110.1,6705.7,0,True,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False,104.7765625,False,False,True,False
0432-CAJZV,0,3,90.7,237.65,0,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,59.4125,False,False,False,False
7008-LZVOZ,0,66,25.3,1672.35,0,True,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,True,False,False,24.96044776119403,False,False,True,False
8868-WOZGU,0,28,105.7,2979.5,1,True,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,102.74137931034483,False,True,False,False
1200-TUZHR,1,8,85.2,695.75,0,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,77.30555555555556,False,False,False,False
9365-CSLBQ,0,71,24.35,1654.6,0,True,False,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,22.980555555555554,False,False,True,False
1334-FJSVR,0,1,24.25,24.25,1,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,12.125,False,False,False,False
5884-FBCTL,0,72,25.1,1857.85,0,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,25.45,False,False,True,False
7130-CTCUS,1,16,54.55,825.1,0,True,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,48.53529411764706,True,False,False,False
6242-FEGFD,0,66,96.6,6424.25,0,True,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,True,95.88432835820896,False,False,True,False
7625-XCQRH,0,11,76.5,837.95,1,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,69.82916666666667,False,False,False,False
6194-HBGQN,0,51,81.15,4126.2,0,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,True,False,False,79.35,False,False,True,False
7634-WSWDB,0,8,38.5,330.8,0,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,36.75555555555556,False,False,False,False
6986-IXNDM,0,14,92.9,1337.45,0,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,89.16333333333334,True,False,False,False
1731-TVIUK,0,4,93.5,362.2,1,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,72.44,False,False,False,False
2987-BJXIK,0,70,84.7,5991.05,0,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,True,84.38098591549296,False,False,True,False
9769-TSBZE,0,70,66.0,4891.5,0,False,False,True,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,68.8943661971831,False,False,True,False
0406-BPDVR,1,54,101.5,5373.1,1,False,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,True,True,False,False,97.69272727272728,False,False,True,False
0618-XWMSS,0,28,74.9,2068.55,1,True,False,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,71.32931034482759,False,True,False,False
1395-WSWXR,0,24,20.75,487.05,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,19.482,True,False,False,False
6023-GSSXW,0,69,61.45,4131.2,0,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,True,False,False,59.01714285714286,False,False,True,False
6752-APNJL,0,42,54.5,2301.15,0,True,True,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,53.51511627906977,False,True,False,False
5276-KQWHG,1,2,69.6,131.65,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,43.88333333333333,False,False,False,False
0420-HLGXF,1,39,99.75,4036.0,0,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,100.9,False,True,False,False
7446-KQISO,0,45,109.75,4900.65,0,True,True,True,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,106.53586956521738,False,True,False,False
9823-EALYC,0,72,80.85,5727.45,0,True,True,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,False,78.45821917808219,False,False,True,False
0582-AVCLN,0,38,20.3,743.05,0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,19.0525641025641,False,True,False,False
5803-NQJZO,0,72,67.8,4804.65,0,True,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,True,False,False,False,65.81712328767122,False,False,True,False
2565-JSLRY,0,1,24.05,24.05,1,True,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,12.025,False,False,False,False
2607-DHDAK,0,72,19.8,1414.65,0,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,True,False,False,19.378767123287673,False,False,True,False
1073-XXCZD,0,55,25.7,1443.65,0,True,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,25.779464285714287,False,False,True,False
0743-HRVFF,0,51,56.15,2898.95,0,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,True,False,True,False,55.74903846153846,False,False,True,False
4006-HKYHO,0,63,86.7,5309.5,0,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,82.9609375,False,False,True,False
3727-JEZTU,0,1,20.4,20.4,0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,10.2,False,False,False,False
8143-ETQTI,0,23,19.65,451.55,0,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,18.814583333333335,True,False,False,False
6689-KXGBO,0,1,50.55,50.55,1,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,25.275,False,False,False,False
9667-TKTVZ,0,2,54.35,117.05,0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,39.016666666666666,False,False,False,False
3657-COGMW,1,52,108.1,5839.3,0,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,110.17547169811321,False,False,True,False
8570-KLJYJ,0,36,54.45,1893.5,0,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,51.17567567567568,False,True,False,False
7754-IXRMC,0,1,45.35,45.35,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,22.675,False,False,False,False
9473-CBZOP,0,28,59.0,1654.45,0,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,57.050000000000004,False,True,False,False
2969-WGHQO,0,7,69.45,477.05,0,False,True,True,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,True,False,59.63125,False,False,False,False
6615-NGGZJ,0,14,100.55,1415.55,1,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,94.36999999999999,True,False,False,False
4334-HOWRP,1,72,64.95,4546.0,0,True,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False,62.273972602739725,False,False,True,False
4255-DDUOU,0,1,20.5,20.5,1,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,10.25,False,False,False,False
5863-OOKCL,0,10,18.85,163.2,0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,14.836363636363636,False,False,False,False
1686-STUHN,0,42,19.8,849.9,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,19.765116279069765,False,True,False,False
1329-VHWNP,0,7,25.05,189.95,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,23.74375,False,False,False,False
2984-MIIZL,0,4,74.8,321.9,1,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,64.38,False,False,False,False
0266-GMEAO,0,72,114.3,8058.55,0,True,True,True,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False,110.39109589041097,False,False,True,False
5590-YRFJT,0,20,24.45,482.8,1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,22.99047619047619,True,False,False,False
5574-NXZIU,0,63,109.2,7049.75,0,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,110.15234375,False,False,True,False
0019-GFNTW,0,56,45.05,2560.1,0,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,44.9140350877193,False,False,True,False
4256-ZWTZI,0,5,51.0,286.8,0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,47.800000000000004,False,False,False,False
8309-PPCED,0,72,110.45,7982.5,0,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,109.34931506849315,False,False,True,False
4098-NAUKP,1,68,84.65,5683.6,0,True,True,True,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,82.37101449275363,False,False,True,False
5196-WPYOW,0,67,60.05,3994.05,0,True,True,True,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,58.73602941176471,False,False,True,False
4608-LCIMN,0,8,44.65,369.15,0,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,41.016666666666666,False,False,False,False
1485-YDHMM,0,52,93.25,4631.7,0,True,True,True,True,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,87.39056603773585,False,False,True,False
4054-CUMIA,0,18,20.25,401.95,0,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,21.155263157894737,True,False,False,False
0603-TPMIB,0,59,25.45,1534.05,0,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,25.5675,False,False,True,False
2525-GVKQU,0,60,20.6,1093.0,0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,17.918032786885245,False,False,True,False
8161-QYMTT,0,7,94.1,701.3,0,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,87.6625,False,False,False,False
9581-GVBXT,0,59,34.8,1980.3,0,True,True,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,33.005,False,False,True,False
5862-BRIXZ,0,46,60.75,2893.4,0,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False,61.56170212765958,False,True,False,False
5404-GGUKR,0,5,51.35,262.3,0,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,43.71666666666667,False,False,False,False
3308-JSGML,1,59,64.05,3886.85,0,True,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,True,False,False,64.78083333333333,False,False,True,False
2126-GSEGL,0,70,84.8,5917.55,0,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,83.34577464788732,False,False,True,False
3677-TNKIO,0,14,71.0,914.0,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,60.93333333333333,True,False,False,False
0440-QEXBZ,0,44,50.15,2139.1,0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,47.535555555555554,False,True,False,False
2434-EEVDB,0,64,94.6,5948.7,0,False,True,False,True,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,True,True,False,False,91.51846153846154,False,False,True,False
6762-QVYJO,0,58,59.75,3624.35,0,False,True,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,61.429661016949154,False,False,True,False
6199-IWKGC,1,46,100.25,4753.85,0,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,False,True,False,101.14574468085107,False,True,False,False
2675-DHUTR,1,58,98.9,5780.7,0,True,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,97.97796610169492,False,False,True,False
8152-VETUR,0,72,97.7,6869.7,0,False,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,True,True,False,False,94.1054794520548,False,False,True,False
9667-EQRXU,1,30,40.3,1172.95,1,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,37.83709677419355,False,True,False,False
7446-YPODE,1,11,60.25,662.95,0,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,55.24583333333334,False,False,False,False
9522-BNTHX,1,34,56.25,1765.95,0,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,50.455714285714286,False,True,False,False
